name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews
ASUS Zenbook 14 OLED Intel EVO P-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA...,4.0,26,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,89990,110990.0,ASUS,6.0
Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,3.3,3,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,74990,83458.0,Lenovo,1.0
Lenovo Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQIN|81WQ00NXIN Laptop,4.0,1201,Intel Celeron Dual Core Processor,8,64 bit Windows 11 Operating System,256,26989,46090.0,Lenovo,118.0
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/512 GB SSD/Windows 11 ...,4.5,48,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,512,102999,119990.0,ASUS,5.0
HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and...,3.7,43,Intel Celeron Quad Core Processor,4,64 bit Chrome Operating System,0,22990,32295.0,HP,7.0
realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Lap...,4.2,216,Intel Core i5 Processor (11th Gen),16,Windows 11 Operating System,512,54990,74999.0,realme,40.0
HP Ryzen 3 Quad Core R3 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Business Laptop,3.9,55,AMD Ryzen 3 Quad Core Processor,8,Windows 11 Operating System,512,30990,37188.0,HP,4.0
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Katana 1...,4.5,4,Intel Core i7 Processor (13th Gen),16,Windows 11 Operating System,1020,129990,155990.0,MSI,3.0
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,4.4,97,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512,61990,83890.0,Lenovo,11.0
SAMSUNG Galaxy Book 2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,4.3,57,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512,60990,67990.0,SAMSUNG,9.0
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,4.1,10,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512,149990,169990.0,MSI,3.0
HP Pavilion Aero (2023) Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin ...,4.5,38,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512,68490,80314.0,HP,5.0
ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,4.8,6,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,1020,84990,97990.0,ASUS,0.0
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7-5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L71...,4.6,61,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512,59990,86990.0,ASUS,8.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Lapto...,4.1,121,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512,57999,77999.0,DELL,13.0
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,4.3,11735,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,35990,45990.0,ASUS,1146.0
ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011W Thin and L...,4.5,15,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,0,21990,27990.0,ASUS,1.0
HP Chromebook x360 Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and...,3.9,51,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,0,22990,32295.0,HP,6.0
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapto...,4.4,28,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,70499,97000.0,DELL,3.0
MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,4.4,56,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,128,94490,104999.0,MICROSOFT,7.0
DELL Inspiron 3000 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop,4.0,112,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,39800,58229.0,DELL,11.0
ASUS TUF Gaming F17 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,4.8,12,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,71990,79770.0,ASUS,0.0
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) ...,1.0,1,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,1020,113990,132717.0,HP,1.0
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,4.2,815,Intel Core i5 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,39990,59999.0,Infinix,121.0
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,4.1,10,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512,149990,169990.0,MSI,3.0
ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 G...,4.5,142,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,80990,113990.0,ASUS,20.0
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light La...,4.5,4,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512,67490,84879.0,DELL,0.0
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,4.1,57,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512,52990,61012.0,HP,6.0
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,3.6,11,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512,104990,149187.0,DELL,1.0
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K6500ZE-L501WS Laptop,4.5,4,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,92990,115000.0,ASUS,0.0
HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,4.1,36,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,72343,87152.0,HP,4.0
DELL Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,4.3,3887,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1020,48990,54734.0,DELL,471.0
MSI GP Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,4.8,13,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,1020,112990,,MSI,4.0
acer Swift 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF514-55TA Thin and Light ...,4.4,72,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,79290,96999.0,acer,15.0
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/120 H...,4.3,19,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,96999,114359.0,DELL,1.0
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15s-du3519TX Thin and ...,3.9,27,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,55990,74176.0,HP,0.0
Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,4.6,20,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,54999,66470.0,Lenovo,1.0
ASUS Vivobook Flip 14 (2023) Touch Screen Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home)...,3.6,5,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512,74990,90990.0,ASUS,0.0
Lenovo Yoga Slim 7 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light ...,4.8,5,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,84059,117490.0,Lenovo,0.0
HP Envy x360 Creator OLED Eyesafe Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360...,4.5,10,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512,103990,121630.0,HP,1.0
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560784WIN9S Laptop,4.0,3,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,512,54990,74619.0,DELL,2.0
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core AMD R9-6900HS - (32 GB/1 TB SSD/Windows 11 Home/8 GB Gr...,4.0,2,AMD Ryzen 9 Octa Core Processor,32,64 bit Windows 11 Operating System,1020,189999,246990.0,ASUS,1.0
ASUS ROG Strix SCAR 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,5.0,4,Intel Core i9 Processor (12th Gen),32,64 bit Windows 11 Operating System,1020,281990,359990.0,ASUS,0.0
HP 240 G7 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) 240 G7 Thin and Light Laptop,4.3,3,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,1020,45280,,HP,0.0
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,4.2,6,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,64990,87999.0,acer,3.0
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,4.3,708,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,1020,59990,85990.0,ASUS,90.0
GIGABYTE G5 KE-52IN213SH Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,4.0,5,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,79990,103890.0,GIGABYTE,1.0
acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,4.2,406,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,65990,88999.0,acer,51.0
DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,4.1,132,Intel Pentium Quad Core Processor,4,64 bit Windows 11 Operating System,256,36500,43000.0,DELL,19.0
acer Aspire 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,4.4,25,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,256,41999,,acer,6.0
SAMSUNG Galaxy Book 2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,4.3,57,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512,60990,67990.0,SAMSUNG,9.0
MSI Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,3.3,3,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,1020,52990,69990.0,MSI,0.0
ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,4.4,128,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,84990,110990.0,ASUS,17.0
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,4.2,6,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,64990,87999.0,acer,3.0
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,4.9,8,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512,99990,122990.0,ASUS,2.0
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.2,432,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,31990,49990.0,Infinix,81.0
ASUS Zenbook 14 OLED (2023) Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) UM3402YA-KM54...,4.5,10,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512,74990,110990.0,ASUS,2.0
Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop,4.2,99,Intel Celeron Dual Core Processor (4th Gen),8,64 bit Windows 11 Operating System,256,23490,42032.0,Lenovo,3.0
Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Lig...,4.0,218,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,46990,112608.0,Lenovo,25.0
ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,4.8,12,AMD Ryzen 5 Quad Core Processor,8,Windows 11 Operating System,512,53990,74990.0,ASUS,2.0
Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/DOS) V15 IIL Laptop,3.8,70,Intel Core i3 Processor (10th Gen),4,64 bit DOS Operating System,1020,36490,42705.0,Lenovo,6.0
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K6500ZE-L501WS Laptop,4.5,4,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,92990,115000.0,ASUS,0.0
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,3.3,4,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,2,64821,79090.0,Lenovo,0.0
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,4.0,262,Intel Core i3 Processor (11th Gen),4,64 bit Windows 10 Operating System,1020,44290,45810.0,DELL,17.0
HP Intel Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.7,3,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512,97500,138366.0,HP,0.0
MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,4.3,146,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 11 Operating System,512,52990,78990.0,MSI,15.0
Lenovo Slim 3 Chromebook Touch Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 C...,3.9,60,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,0,18990,39990.0,Lenovo,4.0
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,4.0,42,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512,54490,69031.0,DELL,8.0
SAMSUNG Galaxy Book 2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Lapto...,4.1,31,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512,64990,85990.0,SAMSUNG,6.0
Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,4.3,748,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,62990,85290.0,Lenovo,69.0
DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,1.7,3,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512,114990,139104.0,DELL,0.0
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2671TU Thin and Light Laptop,4.1,294,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,40490,47834.0,HP,20.0
HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,4.0,1128,AMD Athlon Dual Core Processor,8,64 bit Windows 11 Operating System,512,31550,43500.0,HP,115.0
DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,4.4,9,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,69490,89694.0,DELL,2.0
ASUS Eeebook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Thin and Light La...,3.3,3,Intel Pentium Quad Core Processor,8,64 bit Windows 11 Operating System,256,31900,39900.0,ASUS,1.0
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,4.1,51,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512,66990,90990.0,ASUS,4.0
HP 247 G8 Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 247 G8 Notebook,4.0,52,AMD Ryzen 3 Quad Core Processor,8,DOS Operating System,512,27990,37848.0,HP,5.0
DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,4.1,405,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512,55900,80711.0,DELL,26.0
acer Aspire 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,4.4,25,Intel Celeron Dual Core Processor,4,64 bit Windows 11 Operating System,256,41999,,acer,6.0
HP HP Pavilion Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.4,2548,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512,54100,68999.0,HP,241.0
MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,3.8,4,Intel Core i9 Processor (11th Gen),16,64 bit Windows 10 Operating System,1020,159990,257990.0,MSI,0.0
ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home...,1.8,5,Intel Core i5 Processor (13th Gen),16,Windows 11 Operating System,512,85990,105990.0,ASUS,1.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,4.3,118,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,61900,75589.0,DELL,10.0
ASUS Vivobook Flip S 14 Intel H-Series Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP3402ZA-L...,4.4,36,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,74990,92990.0,ASUS,6.0
HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light Laptop,4.2,206,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,57990,69019.0,HP,22.0
ASUS Vivobook Flip S 14 Intel H-Series Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP3402ZA-L...,4.4,36,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,74990,92990.0,ASUS,6.0
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Gaming...,4.2,16,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512,95225,,DELL,2.0
HP 247 G8 Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 6B5R3PA#ACJ Notebook,3.8,292,AMD Ryzen 3 Quad Core Processor,8,DOS Operating System,512,26999,39999.0,HP,36.0
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,5.0,3,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1020,142490,172990.0,ASUS,0.0
DELL Inspiron 3000 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop,3.3,3,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512,40990,53800.0,DELL,0.0
HP HP Pavilion Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.4,2548,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512,54100,68999.0,HP,241.0
ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,4.8,12,AMD Ryzen 5 Quad Core Processor,8,Windows 11 Operating System,512,53990,74990.0,ASUS,2.0
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,4.2,4744,Intel Core i3 Processor (11th Gen),8,Windows 10 Operating System,512,44990,55999.0,RedmiBook,528.0
HP Spectre Eyesafe Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360 f1003TU Thin a...,4.7,6,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,144499,157376.0,HP,1.0
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,4.0,594,Intel Core i3 Processor (10th Gen),8,Windows 10 Operating System,1020,41990,48356.0,DELL,56.0
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,748,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 11 Operating System,512,40990,60090.0,Lenovo,78.0
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,4.2,815,Intel Core i5 Processor (10th Gen),8,64 bit Windows 11 Operating System,512,39990,59999.0,Infinix,121.0
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,4.3,118,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512,61900,75589.0,DELL,10.0
HP Pavilion x360 Core i3 8th Gen - (4 GB/1 TB HDD/8 GB SSD/Windows 10 Home/2 GB Graphics) 14-cd0050TX ...,4.0,59,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,1020,58990,59129.0,HP,9.0
HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light Laptop,4.2,206,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,57990,69019.0,HP,22.0
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,4.2,32,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512,81990,103279.0,HP,6.0
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,3.7,6,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1020,187990,244990.0,ASUS,1.0
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,4.1,659,Intel Core i5 Processor (10th Gen),16,64 bit Windows 11 Operating System,512,36990,64999.0,Infinix,97.0
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,4.2,16,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512,68440,84198.0,HP,2.0
Lenovo Slim 3 Chromebook Touch Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 C...,3.9,60,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,0,18990,39990.0,Lenovo,4.0
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,4.8,4,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512,105890,123494.0,DELL,0.0
acer Nitro 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,4.3,62,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,76990,99999.0,acer,9.0
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,5.0,3,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1020,142490,172990.0,ASUS,0.0
ASUS Touchscreen Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EZ311WS Laptop,4.2,35,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512,45990,62990.0,ASUS,4.0
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Gaming...,4.2,16,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512,95225,,DELL,2.0
ASUS Vivobook 15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Laptop,3.8,9,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512,56990,70990.0,ASUS,1.0
DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,4.1,132,Intel Pentium Quad Core Processor,4,64 bit Windows 11 Operating System,256,36500,43000.0,DELL,19.0
